file,directory,document_index,rule_index,rule_id,logical_group,logical_class,operators,B1_no_metavariable,B2_metavariable_binding,B3_repeated_metavariable,B3_5_redundant_metavariable,B4_metavariable_regex,B5_metavariable_pattern,B6_metavariable_comparison_or_type,metavars,repeated_metavars,binding_scopes_json,pattern_count,has_no_metavar,has_plain_metavar,has_unnamed_ellipsis,has_ellipsis_metavar,has_deep_expression,has_no_pattern_fields,shape_groups,shape_labels
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,193,graudit-c-security-532,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,194,graudit-c-security-533,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,195,graudit-c-security-534,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,196,graudit-c-security-535,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,197,graudit-c-security-536,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,198,graudit-c-security-537,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,199,graudit-c-security-538,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,200,graudit-c-security-539,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,201,graudit-c-xss-540,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,202,graudit-c-security-541,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,203,graudit-c-security-542,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,204,graudit-c-security-543,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,205,graudit-c-security-544,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,206,graudit-c-security-545,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,207,graudit-c-security-546,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,208,graudit-c-security-547,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,209,graudit-c-security-548,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,210,graudit-c-security-549,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,211,graudit-c-security-550,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,212,graudit-c-security-551,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,213,graudit-c-security-552,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,214,graudit-c-security-553,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,215,graudit-c-security-554,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,216,graudit-c-security-555,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,217,graudit-c-security-556,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,218,graudit-c-security-557,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,219,graudit-c-security-558,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,220,graudit-c-xss-559,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,221,graudit-c-xss-560,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,222,graudit-c-security-561,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,223,graudit-c-security-562,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,224,graudit-c-security-563,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,225,graudit-c-xss-564,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,226,graudit-c-security-565,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,227,graudit-c-security-566,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,228,graudit-c-security-567,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,229,graudit-c-security-568,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,230,graudit-c-security-569,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,231,graudit-c-security-570,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,232,graudit-c-security-571,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,233,graudit-c-security-572,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,234,graudit-c-security-573,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,235,graudit-c-security-574,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,236,graudit-c-security-575,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,237,graudit-c-security-576,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,238,graudit-c-security-577,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,239,graudit-c-security-578,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,240,graudit-c-security-579,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,241,graudit-c-security-580,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,242,graudit-c-security-581,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,243,graudit-c-security-582,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,244,graudit-c-security-583,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,245,graudit-c-security-584,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,246,graudit-c-security-585,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,247,graudit-c-security-586,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,248,graudit-c-security-587,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,249,graudit-c-security-588,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,250,graudit-c-security-589,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,251,graudit-c-security-590,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,252,graudit-c-security-591,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,253,graudit-c-security-593,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,254,graudit-c-security-594,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,255,graudit-c-security-595,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,256,graudit-c-security-596,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,257,graudit-c-security-597,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,258,graudit-c-security-598,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,259,graudit-c-security-599,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,260,graudit-c-sqli-600,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,261,graudit-c-jwt-601,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,262,graudit-c-security-602,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,263,graudit-c-security-603,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/rb-x-graudit-semgrep/c.yaml,rb-x-graudit-semgrep,0,264,graudit-c-security-604,A3,Conjunction / Intersection,"confidence,id,languages,message,metadata,original_file,original_line,original_pattern,pattern-regex,patterns,severity,source,vulnerability_type",True,False,False,False,False,False,False,,,[],1,True,False,False,False,False,False,C1,no_metavar
